"ID","Ressource","Type","Player","Team","Quantite","ContainerID","Unit","Marchand","Marchandise","Prix10","AV","Max"
"27808","Engrenages","","","","0","206839","","","","","",""
"27809","Pierres de vie","","","","0","73865","","","","","",""
"27810","Bois","","","","60","212139","","","","","",""
"27812","Dricks","","","","3","60805","","","","","",""
"27813","Poupee de Ramauk","","Orchal","","0","","","","","","",""
"27814","Tissu","","","","0","29153","","","","","",""
"27815","Chevrons de construction","","","","0","180440","","","","","",""
"27816","Dricks","","","","0","180440","","","","","",""
"27817","Pierres de vie","","","","0","226138","","","","","",""
"27818","Cuir","","","","0","226138","","","","","",""
"27819","Viande","","","","0","226138","","","","","",""
"27820","Dricks","","","","0","226138","","","","","",""
"27823","Poissons","","","","0","237531","","","","","",""
"27830","Chevrons de construction","","","","0","228274","","","","","",""
"27831","Charbon","","","","0","130488","","","","","",""
"27832","Cadavres frais","","","","0","194132","","","","","",""
"27833","Acier de Grim","","","","0","233788","","","","","",""
"27834","Engrenages","","","","0","233788","","","","","",""
"27839","Bois","","","","0","52109","","","","","",""
"27840","Bois","","","","0","236253","","","","","",""
"27841","Pierre","","","","0","236253","","","","","",""
"27842","Dricks","","","","0","236253","","","","","",""
"27843","Fruits","","","","0","237754","","","","","",""
"27844","Cuir","","","","0","237754","","","","","",""
"27845","Dricks","","","","0","237754","","","","","",""
"27846","Pierres de vie","","","","8","139305","","","","","",""
"27847","Cereales","","","","2","139305","","","","","",""
"27848","Fruits","","","","2","139305","","","","","",""
"27849","Cadavres frais","","","","0","139305","","","","","",""
"27850","Metal","","","","4","139305","","","","","",""
"27851","Bois","","","","100","119346","","","","","",""
"27852","Metal","","","","0","119346","","","","","",""
"27853","Spiritueux","","","","0","119346","","","","","",""
"27854","Vegetaux","","","","0","119346","","","","","",""
"27855","Pierres de vie","","","","0","217768","","","","","",""
"27856","Cereales","","","","0","217768","","","","","",""
"27857","Metal","","","","0","217768","","","","","",""
"27858","Pain","","","","0","227921","","","","","",""
"27859","Spiritueux","","","","0","227921","","","","","",""
"27860","Pain","","","","0","169565","","","","","",""
"27861","Pain","","","","0","188920","","","","","",""
"27862","Poissons","","","","0","188920","","","","","",""
"27867","Grain","","","","0","171911","","","","","",""
"27869","Metal","","","","0","237574","","","","","",""
"27870","Bois","","","","0","237574","","","","","",""
"27871","Pierre","","","","0","237574","","","","","",""
"27874","Acier","","","","0","45480","","","","","",""
"27875","Acier","","","","0","160940","","","","","",""
"27877","Fruits","","","","0","230595","","","","","",""
"27878","Acier","","","","0","206839","","","","","",""
"27879","Fruits","","","","0","233477","","","","","",""
"27880","Vegetaux","","","","0","233477","","","","","",""
"27881","Vegetaux","","","","0","237909","","","","","",""
"27882","Bois","","","","0","225562","","","","","",""
"27883","Grain","","","","0","225562","","","","","",""
"27884","Spiritueux","","","","0","225562","","","","","",""
"27885","Encens","","","","0","143282","","","","","",""
"27886","Dricks","","","","5","80491","","","","","",""
"27887","Bois","","","","4","80491","","","","","",""
"27888","Cereales","","","","1","80491","","","","","",""
"27889","Fruits","","","","1","80491","","","","","",""
"27890","Grain","","","","0","164979","","","","","",""
"27891","Chevrons de construction","","","","0","153321","","","","","",""
"27892","Gibier","","","","0","143545","","","","","",""
"27893","Gibier","","","","0","191172","","","","","",""
"27894","Gemmes","","","","0","191172","","","","","",""
"27895","Epices","","","","0","191172","","","","","",""
"27896","Chevrons de construction","","","","0","123668","","","","","",""
"27897","Bois","","","","60","133171","","","","","",""
"27898","Poissons","","","","0","29528","","","","","",""
"27899","Chevrons de construction","","","","0","29528","","","","","",""
"27900","Vegetaux","","","","0","29528","","","","","",""
"27901","Viande","","","","0","29528","","","","","",""
"27902","Cadavres frais","","","","0","238068","","","","","",""
"27903","Dricks","","","","2","238068","","","","","",""
"27904","Poissons","","","","0","238068","","","","","",""
"27905","Acier","","","","0","238068","","","","","",""
"27906","Vegetaux","","","","0","238068","","","","","",""
"27907","Viande","","","","0","238068","","","","","",""
"27908","Cuir","","","","0","238068","","","","","",""
"27909","Tissu","","","","0","238068","","","","","",""
"27910","Pierre","","","","0","238068","","","","","",""
"27911","Metal","","","","0","238068","","","","","",""
"27912","Cereales","","","","0","238068","","","","","",""
"27913","Charbon","","","","0","238068","","","","","",""
"27914","Charbon","","","","0","219835","","","","","",""
"27915","Fruits","","","","0","219835","","","","","",""
"27916","Encens","","","","7","210023","","","","","",""
"27917","Epices","","","","1","210023","","","","","",""
"27918","Charbon","","","","0","199026","","","","","",""
"27919","Fruits","","","","0","199026","","","","","",""
"27920","Grain","","","","0","236287","","","","","",""
"27921","Grain","","","","0","236288","","","","","",""
"27922","Vegetaux","","","","0","221929","","","","","",""
"27923","Vegetaux","","","","0","217781","","","","","",""
"27925","Pain","","","","0","225535","","","","","",""
"27928","Dricks","","","","0","221042","","","","","",""
"27929","Fruits","","","","1","166544","","","","","",""
"27930","Gibier","","","","7","166544","","","","","",""
"27931","Dricks","","","","0","238419","","","","","",""
"27932","Cereales","","","","0","191172","","","","","",""
"27933","Fruits","","","","0","191172","","","","","",""
"27934","Dricks","","","","0","191172","","","","","",""
"27935","Acier","","","","0","191172","","","","","",""
"27937","Dricks","","","","0","170740","","","","","",""
"27938","Voile","","","","0","238013","","","","","",""
"27939","Tissu","","","","0","238013","","","","","",""
"27940","Cuir","","","","0","238013","","","","","",""
"27941","Viande","","","","0","238013","","","","","",""
"27942","Metal","","","","0","238013","","","","","",""
"27943","Gibier","","","","0","238013","","","","","",""
"27944","Grain","","","","0","238013","","","","","",""
"27945","Bois","","","","0","238013","","","","","",""
"27946","Cereales","","","","0","238013","","","","","",""
"27947","Fruits","","","","0","238013","","","","","",""
"27948","Vegetaux","","","","0","238013","","","","","",""
"27959","Engrenages","","","","0","101563","","","","","",""
"27960","Engrenages","","Bada","","0","","","","","","",""
"27961","Drogues","","","","0","34746","","","","","",""
"27962","Metal","","","","0","34746","","","","","",""
"27963","Viande","","","","0","34746","","","","","",""
"27964","Poissons","","","","0","34746","","","","","",""
"27965","Pain","","","","0","34746","","","","","",""
"27966","Charbon","","","","0","34746","","","","","",""
"27967","Voile","","Sephar","","0","","","","","","",""
"27969","Voile","","Elric","","0","","","","","","",""
"27970","Tissu","","","","0","233345","","","","","",""
"27971","Voile","","","","0","233345","","","","","",""
"27972","Cadavres frais","","","","0","153055","","","","","",""
"27973","Cuir","","","","0","153055","","","","","",""
"27974","Charbon","","","","0","215660","","","","","",""
"27975","Metal","","","","0","215660","","","","","",""
"27976","Dricks","","","","0","215660","","","","","",""
"27977","Charbon","","","","0","218931","","","","","",""
"27978","Metal","","","","0","218931","","","","","",""
"27979","Papier","","","","0","50060","","","","","",""
"27980","Encens","","Jdesores","","1","","","","","","",""
"27981","Encens","","","","3","239191","","","","","",""
"27982","Acier de Grim","","","","1","239191","","","","","",""
"27983","Gibier","","","","2","239191","","","","","",""
"27984","Perles","","","","0","40578","","","","","",""
"27985","Vegetaux","","","","0","40578","","","","","",""
"27986","Dricks","","","","0","40578","","","","","",""
"27992","Chevrons de construction","","","","0","133306","","","","","",""
"27994","Metal","","","","0","152061","","","","","",""
"27995","Pain","","","","0","152061","","","","","",""
"27996","Fruits","","","","0","159653","","","","","",""
"28002","Vegetaux","","","","9","145304","","","","","",""
"28003","Cereales","","","","3","145304","","","","","",""
"28004","Pain","","","","0","239446","","","","","",""
"28005","Poissons","","","","0","239446","","","","","",""
"28006","Gibier","","","","0","239446","","","","","",""
"28007","Tissu","","","","0","239446","","","","","",""
"28008","Bois","","","","0","239446","","","","","",""
"28009","Pierre","","","","0","239446","","","","","",""
"28010","Chevrons de construction","","","","0","239446","","","","","",""
"28011","Acier","","","","0","239446","","","","","",""
"28012","Vegetaux","","","","0","239446","","","","","",""
"28013","Fruits","","","","0","239446","","","","","",""
"28014","Grain","","","","0","239446","","","","","",""
"28015","Gemmes","","","","0","239446","","","","","",""
"28016","Epices","","","","0","239446","","","","","",""
"28017","Poupee de Ramauk","","","","0","239446","","","","","",""
"28018","Cigares de Mikaron","","","","0","239446","","","","","",""
"28019","Choucroute de Kholf","","","","0","239446","","","","","",""
"28020","Engrenages","","","","0","239446","","","","","",""
"28021","Papier","","","","0","239446","","","","","",""
"28022","Voile","","","","0","239446","","","","","",""
"28023","Metal","","","","0","239446","","","","","",""
"28024","Charbon","","","","0","239446","","","","","",""
"28025","Tissu","","","","0","216108","","","","","",""
"28026","Pierre","","","","0","237728","","","","","",""
"28027","Bois","","","","150","147183","","","","","",""
"28028","Epices","","","","130","99473","","","","","",""
"28029","Poupee de Ramauk","","","","20","99473","","","","","",""
"28030","Poupee de Ramauk","","","","15","202001","","","","","",""
"28031","Tissu","","","","0","169565","","","","","",""
"28032","Engrenages","","","","0","169565","","","","","",""
"28033","Bois","","","","0","33592","","","","","",""
"28034","Encens","","","","0","90551","","","","","",""
"28035","Bois","","","","0","29528","","","","","",""
"28036","Cadavres frais","","","","0","29528","","","","","",""
"28037","Cereales","","","","0","29528","","","","","",""
"28038","Charbon","","","","0","29528","","","","","",""
"28039","Cuir","","","","0","29528","","","","","",""
"28040","Encens","","","","0","29528","","","","","",""
"28041","Engrenages","","","","0","29528","","","","","",""
"28042","Fruits","","","","0","29528","","","","","",""
"28043","Gemmes","","","","0","29528","","","","","",""
"28044","Gibier","","","","0","29528","","","","","",""
"28045","Metal","","","","0","29528","","","","","",""
"28046","Papier","","","","0","29528","","","","","",""
"28047","Perles","","","","0","29528","","","","","",""
"28048","Pierre","","","","0","29528","","","","","",""
"28049","Tissu","","","","0","29528","","","","","",""
"28050","Voile","","","","0","29528","","","","","",""
"28051","Acier","","","","0","29528","","","","","",""
"28052","Dricks","","","","0","29528","","","","","",""
"28053","Epices","","","","0","29528","","","","","",""
"28054","Pierres de vie","","","","0","29528","","","","","",""
"28055","Spiritueux","","","","0","29528","","","","","",""
"28056","Grain","","","","0","29528","","","","","",""
"28057","Pain","","","","0","29528","","","","","",""
"28058","Acier de Grim","","","","0","29528","","","","","",""
"28059","Poupee de Ramauk","","","","0","29528","","","","","",""
"28060","Runes de givre","","","","0","29528","","","","","",""
"28061","Cigares de Mikaron","","","","0","29528","","","","","",""
"28062","Drogues","","","","0","29528","","","","","",""
"28063","Choucroute de Kholf","","","","0","29528","","","","","",""
"28064","Cuir vivant","","Arenui","","0","","","","","","",""
"28065","Cuir vivant","","","","0","29528","","","","","",""
"28066","Bois","","","","0","199026","","","","","",""
"28067","Cadavres frais","","","","0","199026","","","","","",""
"28068","Cereales","","","","0","199026","","","","","",""
"28069","Chevrons de construction","","","","0","199026","","","","","",""
"28070","Cuir","","","","0","199026","","","","","",""
"28071","Encens","","","","0","199026","","","","","",""
"28072","Engrenages","","","","0","199026","","","","","",""
"28073","Gemmes","","","","0","199026","","","","","",""
"28074","Gibier","","","","0","199026","","","","","",""
"28075","Metal","","","","0","199026","","","","","",""
"28076","Papier","","","","0","199026","","","","","",""
"28077","Perles","","","","0","199026","","","","","",""
"28078","Pierre","","","","0","199026","","","","","",""
"28079","Poissons","","","","0","199026","","","","","",""
"28080","Tissu","","","","0","199026","","","","","",""
"28081","Vegetaux","","","","0","199026","","","","","",""
"28082","Viande","","","","0","199026","","","","","",""
"28083","Voile","","","","0","199026","","","","","",""
"28084","Acier","","","","0","199026","","","","","",""
"28085","Epices","","","","0","199026","","","","","",""
"28086","Pierres de vie","","","","0","199026","","","","","",""
"28087","Spiritueux","","","","0","199026","","","","","",""
"28088","Grain","","","","0","199026","","","","","",""
"28089","Pain","","","","0","199026","","","","","",""
"28090","Acier de Grim","","","","0","199026","","","","","",""
"28091","Poupee de Ramauk","","","","0","199026","","","","","",""
"28092","Runes de givre","","","","0","199026","","","","","",""
"28093","Cigares de Mikaron","","","","0","199026","","","","","",""
"28094","Drogues","","","","0","199026","","","","","",""
"28095","Choucroute de Kholf","","","","0","199026","","","","","",""
"28096","Cuir vivant","","","","0","199026","","","","","",""
"28097","Cadavres frais","","","","0","34746","","","","","",""
"28098","Cereales","","","","0","34746","","","","","",""
"28099","Cuir","","","","0","34746","","","","","",""
"28100","Encens","","","","0","34746","","","","","",""
"28101","Engrenages","","","","0","34746","","","","","",""
"28102","Fruits","","","","0","34746","","","","","",""
"28103","Gibier","","","","0","34746","","","","","",""
"28104","Voile","","","","0","34746","","","","","",""
"28105","Acier","","","","0","34746","","","","","",""
"28106","Epices","","","","0","34746","","","","","",""
"28107","Pierres de vie","","","","0","34746","","","","","",""
"28108","Grain","","","","0","34746","","","","","",""
"28109","Acier de Grim","","","","0","34746","","","","","",""
"28110","Poupee de Ramauk","","","","0","34746","","","","","",""
"28111","Runes de givre","","","","0","34746","","","","","",""
"28112","Choucroute de Kholf","","","","0","34746","","","","","",""
"28113","Cuir vivant","","","","0","34746","","","","","",""
"28117","Cereales","","","","100","76230","","","","","",""
"28118","Papier","","","","0","239421","","","","","",""
"28119","Gibier","","","","0","239421","","","","","",""
"28120","Bois","","","","54","239421","","","","","",""
"28121","Fruits","","","","0","239421","","","","","",""
"28122","Pierre","","","","0","239421","","","","","",""
"28125","Chevrons de construction","","","","0","239695","","","","","",""
"28126","Acier","","","","0","176262","","","","","",""
"28127","Grain","","","","0","187940","","","","","",""
"28129","Drogues","","","","0","233345","","","","","",""
"28132","Dricks","","","","2","169049","","","","","",""
"28134","Engrenages","","","","0","146854","","","","","",""
"28135","Tissu","","","","0","236290","","","","","",""
"28136","Metal","","","","0","236290","","","","","",""
"28137","Bois","","","","0","236290","","","","","",""
"28138","Pierre","","","","0","236290","","","","","",""
"28139","Viande","","","","0","189094","","","","","",""
"28140","Dricks","","","","0","189094","","","","","",""
"28141","Chevrons de construction","","","","0","189436","","","","","",""
"28142","Chevrons de construction","","","","0","160940","","","","","",""
"28143","Cereales","","","","0","236435","","","","","",""
"28144","Fruits","","","","0","236435","","","","","",""
"28145","Vegetaux","","","","0","236435","","","","","",""
"28148","Gibier","","","","132","224669","","","","","",""
"28149","Poissons","","","","0","224669","","","","","",""
"28150","Viande","","","","33","224669","","","","","",""
"28151","Fruits","","","","3","169049","","","","","",""
"28152","Vegetaux","","","","3","169049","","","","","",""
"28153","Pierres de vie","","","","1","123667","","","","","",""
"28154","Engrenages","","","","0","130488","","","","","",""
"28155","Gemmes","","","","0","130488","","","","","",""
"28158","Chevrons de construction","","","","0","233345","","","","","",""
"28159","Bois","","","","0","233345","","","","","",""
"28160","Vegetaux","","","","0","76384","","","","","",""
"28161","Cereales","","","","0","76379","","","","","",""
"28162","Fruits","","","","0","76379","","","","","",""
"28163","Epices","","","","0","76379","","","","","",""
"28164","Dricks","","","","0","240218","","","","","",""
"28165","Chevrons de construction","","","","0","240218","","","","","",""
"28166","Bois","","","","0","240218","","","","","",""
"28167","Cereales","","","","0","240218","","","","","",""
"28168","Cereales","","","","0","189436","","","","","",""
"28170","Vegetaux","","","","0","230595","","","","","",""
"28171","Dricks","","","","0","148719","","","","","",""
"28172","Pierre","","","","0","148719","","","","","",""
"28173","Acier de Grim","","","","0","207823","","","","","",""
"28174","Dricks","","","","1","209308","","","","","",""
"28175","Spiritueux","","","","1","209308","","","","","",""
"28176","Vegetaux","","","","6","209308","","","","","",""
"28177","Cuir","","","","1","209308","","","","","",""
"28178","Fruits","","","","0","56431","","","","","",""
"28179","Cadavres frais","","","","0","56431","","","","","",""
"28180","Viande","","","","0","56431","","","","","",""
"28181","Metal","","","","0","56431","","","","","",""
"28182","Gibier","","","","0","56431","","","","","",""
"28183","Poissons","","","","0","56431","","","","","",""
"28184","Vegetaux","","","","0","56431","","","","","",""
"28185","Acier","","","","0","56431","","","","","",""
"28186","Gemmes","","","","0","56431","","","","","",""
"28187","Papier","","","","0","31224","","","","","",""
"28188","Chevrons de construction","","","","0","52109","","","","","",""
"28189","Cuir","","","","0","236253","","","","","",""
"28190","Viande","","","","0","236253","","","","","",""
"28191","Chevrons de construction","","","","0","236253","","","","","",""
"28192","Papier","","","","0","236253","","","","","",""
"28193","Viande","","","","0","237754","","","","","",""
"28194","Gibier","","","","0","237754","","","","","",""
"28195","Pierre","","","","0","237754","","","","","",""
"28198","Drogues","","","","0","237909","","","","","",""
"28199","Cadavres frais","","","","0","237909","","","","","",""
"28200","Gibier","","","","0","229785","","","","","",""
"28201","Poissons","","","","52","229785","","","","","",""
"28202","Viande","","","","0","229785","","","","","",""
"28203","Fruits","","","","0","236812","","","","","",""
"28205","Acier","","","","20","207213","","","","","",""
"28206","Charbon","","","","10","207213","","","","","",""
"28207","Chevrons de construction","","","","20","207213","","","","","",""
"28208","Voile","","Torgiel","","4","","","","","","",""
"28209","Metal","","","","0","30579","","","","","",""
"28210","Spiritueux","","","","0","30579","","","","","",""
"28212","Papier","","","","0","217768","","","","","",""
"28213","Poupee de Ramauk","","Shwarzkoff","","0","","","","","","",""
"28214","Pierres de vie","","","","0","196666","","","","","",""
"28215","Cuir","","","","0","196666","","","","","",""
"28216","Viande","","","","0","196666","","","","","",""
"28217","Dricks","","","","0","196666","","","","","",""
"28218","Gibier","","","","0","196666","","","","","",""
"28219","Poissons","","","","0","196666","","","","","",""
"28220","Bois","","","","0","196666","","","","","",""
"28221","Fruits","","","","1","196666","","","","","",""
"28222","Vegetaux","","","","0","196666","","","","","",""
"28223","Viande","","","","0","143518","","","","","",""
"28224","Charbon","","","","0","182189","","","","","",""
"28225","Acier de Grim","","","","0","163227","","","","","",""
"28226","Acier de Grim","","Kharn","","2","","","","","","",""
"28228","Charbon","","Hafniar","","0","","","","","","",""
"28229","Gemmes","","","","0","163237","","","","","",""
"28230","Engrenages","","","","0","163237","","","","","",""
"28231","Bois","","","","60","241231","","","","","",""
"28232","Cereales","","","","211","241231","","","","","",""
"28233","Chevrons de construction","","","","37","241231","","","","","",""
"28234","Pierre","","","","80","241231","","","","","",""
"28235","Pierres de vie","","","","30","241231","","","","","",""
"28236","Fruits","","","","7","241231","","","","","",""
"28237","Fruits","","","","6","208231","","","","","",""
"28238","Vegetaux","","","","425","241308","","","","","",""
"28239","Pierre","","","","0","146854","","","","","",""
"28240","Vegetaux","","","","0","233529","","","","","",""
"28241","Pain","","Hafniar","","0","","","","","","",""
"28242","Viande","","Hafniar","","0","","","","","","",""
"28243","Perles","","","","0","228079","","","","","",""
"28248","Dricks","","","","28","227902","","","","","",""
"28249","Dricks","","","","0","228196","","","","","",""
"28250","Dricks","","","","0","204813","","","","","",""
"28251","Dricks","","","","0","204814","","","","","",""
"28252","Acier","","","","0","209601","","","","","",""
"28253","Drogues","","","","0","214620","","","","","",""
"28256","Cadavres frais","","","","0","241597","","","","","",""
"28257","Dricks","","","","0","241597","","","","","",""
"28262","Papier","","","","0","226138","","","","","",""
"28263","Drogues","","","","1","237771","","","","","",""
"28264","Cadavres frais","","","","4","237771","","","","","",""
"28265","Vegetaux","","","","9","237771","","","","","",""
"28266","Gibier","","","","4","201127","","","","","",""
"28267","Encens","","","","0","226139","","","","","",""
"28268","Pierres de vie","","","","4","201127","","","","","",""
"28269","Cereales","","","","1","201127","","","","","",""
"28270","Fruits","","","","1","201127","","","","","",""
"28271","Tissu","","Asaliath","","1","","","","","","",""
"28274","Epices","","","","0","227891","","","","","",""
"28275","Cadavres frais","","","","0","227891","","","","","",""
"28276","Cuir","","","","0","227891","","","","","",""
"28277","Viande","","","","0","227891","","","","","",""
"28278","Dricks","","","","0","227891","","","","","",""
"28279","Gibier","","","","0","227891","","","","","",""
"28280","Poissons","","","","0","227891","","","","","",""
"28281","Fruits","","","","0","227891","","","","","",""
"28282","Vegetaux","","","","0","227891","","","","","",""
"28283","Epices","","","","0","168948","","","","","",""
"28284","Cadavres frais","","","","0","168948","","","","","",""
"28285","Cuir","","","","0","168948","","","","","",""
"28286","Viande","","","","0","168948","","","","","",""
"28287","Poissons","","","","0","168948","","","","","",""
"28292","Acier","","","","0","241443","","","","","",""
"28293","Charbon","","","","0","241443","","","","","",""
"28294","Metal","","","","0","241443","","","","","",""
"28295","Dricks","","","","0","241443","","","","","",""
"28296","Pierre","","","","0","241443","","","","","",""
"28297","Acier","","","","24","233529","","","","","",""
"28298","Acier","","","","0","233530","","","","","",""
"28299","Dricks","","","","0","233530","","","","","",""
"28300","Charbon","","","","0","224283","","","","","",""
"28301","Pierre","","","","0","224283","","","","","",""
"28302","Dricks","","","","0","155721","","","","","",""
"28303","Drogues","","","","0","153055","","","","","",""
"28304","Epices","","","","0","153055","","","","","",""
"28305","Cadavres frais","","","","4","242094","","","","","",""
"28306","Gibier","","","","3","242094","","","","","",""
"28311","Dricks","","","","0","237329","","","","","",""
"28312","Metal","","","","0","236437","","","","","",""
"28313","Papier","","","","0","236437","","","","","",""
"28314","Gemmes","","","","0","236437","","","","","",""
"28315","Charbon","","","","0","236437","","","","","",""
"28316","Cadavres frais","","","","0","236437","","","","","",""
"28317","Pierres de vie","","","","1","143544","","","","","",""
"28318","Cadavres frais","","Gurdill","","16","","","","","","",""
"28319","Pierre","","Gurdill","","4","","","","","","",""
"28324","Gemmes","","","","0","206839","","","","","",""
"28325","Gemmes","","","","0","224283","","","","","",""
"28326","Drogues","","","","0","215124","","","","","",""
"28327","Engrenages","","","","0","235288","","","","","",""
"28328","Dricks","","","","0","235288","","","","","",""
"28334","Vegetaux","","","","0","227921","","","","","",""
"28336","Bois","","","","10","143257","","","","","",""
"28337","Pierre","","","","92","143257","","","","","",""
"28338","Dricks","","","","0","103507","","","","","",""
"28339","Pierre","","","","22","103507","","","","","",""
"28340","Gibier","","","","7","242468","","","","","",""
"28341","Papier","","","","3","242468","","","","","",""
"28342","Tissu","","","","5","242468","","","","","",""
"28343","Fruits","","","","1","242468","","","","","",""
"28344","Perles","","","","0","242508","","","","","",""
"28345","Engrenages","","","","0","242562","","","","","",""
"28346","Gemmes","","","","0","242562","","","","","",""
"28347","Vegetaux","","","","5","242562","","","","","",""
"28348","Vegetaux","","","","3","242568","","","","","",""
"28349","Dricks","","","","22","242568","","","","","",""
"28350","Dricks","","","","18","242562","","","","","",""
"28351","Dricks","","","","0","214037","","","","","",""
"28352","Dricks","","","","50","133946","","","","","",""
"28357","Pierre","","","","0","227921","","","","","",""
"28358","Drogues","","","","0","121645","","","","","",""
"28359","Gemmes","","","","0","242746","","","","","",""
"28360","Spiritueux","","","","0","242746","","","","","",""
"28361","Tissu","","","","0","242746","","","","","",""
"28362","Pierres de vie","","","","0","242746","","","","","",""
"28363","Papier","","","","0","242746","","","","","",""
"28364","Metal","","","","0","242746","","","","","",""
"28365","Dricks","","","","0","242746","","","","","",""
"28366","Gibier","","","","0","242746","","","","","",""
"28367","Bois","","","","0","242746","","","","","",""
"28368","Fruits","","","","0","242746","","","","","",""
"28369","Pierre","","","","0","242746","","","","","",""
"28377","Vegetaux","","","","0","76397","","","","","",""
"28378","Fruits","","","","0","76397","","","","","",""
"28379","Drogues","","","","0","76397","","","","","",""
"28383","Dricks","","","","0","228295","","","","","",""
"28384","Gibier","","","","0","228295","","","","","",""
"28385","Fruits","","","","0","228295","","","","","",""
"28386","Pain","","","","0","228295","","","","","",""
"28387","Pain","","","","0","148756","","","","","",""
"28389","Epices","","","","0","236724","","","","","",""
"28390","Drogues","","","","0","236724","","","","","",""
"28391","Pierre","","","","0","236724","","","","","",""
"28392","Vegetaux","","","","0","236724","","","","","",""
"28406","Chevrons de construction","","","","0","236323","","","","","",""
"28413","Cuir","","","","0","242982","","","","","",""
"28414","Cereales","","","","0","242982","","","","","",""
"28415","Bois","","","","0","116182","","","","","",""
"28416","Cuir","","Ottokar","","2","","","","","","",""
"28417","Perles","","Ottokar","","5","","","","","","",""
"28418","Acier","","","","20","34323","","","","","",""
"28419","Gibier","","","","8","109331","","","","","",""
"28420","Pain","","","","0","243177","","","","","",""
"28421","Gibier","","","","0","243177","","","","","",""
"28422","Bois","","","","0","243177","","","","","",""
"28423","Fruits","","","","0","243177","","","","","",""
"28424","Dricks","","","","0","243177","","","","","",""
"28425","Epices","","","","0","243177","","","","","",""
"28426","Drogues","","","","0","243177","","","","","",""
"28427","Pierre","","","","0","243177","","","","","",""
"28428","Vegetaux","","","","0","243177","","","","","",""
"28429","Spiritueux","","","","0","243177","","","","","",""
"28430","Acier","","","","0","243177","","","","","",""
"28431","Metal","","","","0","243177","","","","","",""
"28432","Gemmes","","","","0","243177","","","","","",""
"28433","Pierres de vie","","","","0","243177","","","","","",""
"28434","Chevrons de construction","","","","0","243177","","","","","",""
"28435","Tissu","","","","0","243177","","","","","",""
"28436","Charbon","","","","0","243177","","","","","",""
"28437","Papier","","","","0","243177","","","","","",""
"28438","Cigares de Mikaron","","","","0","243177","","","","","",""
"28439","Choucroute de Kholf","","","","0","243177","","","","","",""
"28440","Voile","","","","0","243177","","","","","",""
"28441","Grain","","","","0","243177","","","","","",""
"28442","Poissons","","","","0","243177","","","","","",""
"28443","Drogues","","","","0","216108","","","","","",""
"28444","Chevrons de construction","","","","0","216108","","","","","",""
"28445","Grain","","","","0","216108","","","","","",""
"28446","Pierre","","","","0","157437","","","","","",""
"28447","Charbon","","","","0","223919","","","","","",""
"28448","Cadavres frais","","","","0","243177","","","","","",""
"28449","Cereales","","","","0","243177","","","","","",""
"28450","Cuir","","","","0","243177","","","","","",""
"28451","Encens","","","","0","243177","","","","","",""
"28452","Engrenages","","","","0","243177","","","","","",""
"28453","Perles","","","","0","243177","","","","","",""
"28454","Viande","","","","0","243177","","","","","",""
"28455","Acier de Grim","","","","0","243177","","","","","",""
"28456","Poupee de Ramauk","","","","0","243177","","","","","",""
"28457","Runes de givre","","","","0","243177","","","","","",""
"28458","Cuir vivant","","","","0","243177","","","","","",""
"28459","Cereales","","","","160","46222","","","","","",""
"28460","Poissons","","","","0","46222","","","","","",""
"28461","Vegetaux","","","","30","46222","","","","","",""
"28462","Poissons","","","","0","242289","","","","","",""
"28466","Encens","","Malkovie","","2","","","","","","",""
"28467","Charbon","","","","42","242789","","","","","",""
"28468","Dricks","","","","0","233477","","","","","",""
"28469","Dricks","","","","0","243587","","","","","",""
"28472","Metal","","","","0","230595","","","","","",""
"28473","Metal","","","","0","240218","","","","","",""
"28474","Charbon","","","","0","240218","","","","","",""
"28475","Pierre","","","","0","240218","","","","","",""
"28476","Gemmes","","","","0","240218","","","","","",""
"28477","Metal","","","","0","69068","","","","","",""
"28478","Acier","","","","0","69068","","","","","",""
"28479","Charbon","","","","0","69068","","","","","",""
"28480","Metal","","","","0","76384","","","","","",""
"28481","Charbon","","","","0","76384","","","","","",""
"28482","Gemmes","","","","0","76384","","","","","",""
"28483","Pain","","","","0","234487","","","","","",""
"28484","Acier de Grim","","Dubousin","","0","","","","","","",""
"28486","Spiritueux","","","","0","190727","","","","","",""
"28487","Tissu","","","","0","190727","","","","","",""
"28488","Cigares de Mikaron","","","","0","190727","","","","","",""
"28489","Acier de Grim","","Karibov","","3","","","","","","",""
"28490","Perles","","Karibov","","0","","","","","","",""
"28491","Spiritueux","","","","0","187940","","","","","",""
"28492","Runes de givre","","","","0","190725","","","","","",""
"28493","Epices","","","","0","190725","","","","","",""
"28494","Cadavres frais","","","","0","190725","","","","","",""
"28495","Viande","","","","0","190725","","","","","",""
"28496","Gibier","","","","0","190725","","","","","",""
"28497","Tissu","","","","0","190725","","","","","",""
"28498","Acier","","","","0","190726","","","","","",""
"28499","Bois","","","","0","190726","","","","","",""
"28500","Voile","","","","0","190726","","","","","",""
"28501","Pierre","","","","0","190727","","","","","",""
"28502","Acier","","","","0","190727","","","","","",""
"28503","Papier","","","","6","243930","","","","","",""
"28504","Dricks","","","","3","243930","","","","","",""
"28505","Gemmes","","","","1","243930","","","","","",""
"28506","Pain","","","","0","204842","","","","","",""
"28507","Cadavres frais","","","","0","204842","","","","","",""
"28508","Tissu","","","","0","204842","","","","","",""
"28540","Spiritueux","","","","0","148756","","","","","",""
