"ID","Player","Unit"
"24211","Anui","Flibot"
"24212","Torgiel","Champigneuse"
"24213","Edrik","Saint vivant"
"24214","Babotchkine","Chevaux de frise"
"24215","Babotchkine","Combattants libres"
"24216","Babotchkine","Archer"
"24217","Babotchkine","Mercenaire"
"24218","Babotchkine","Dards de l&apos;écrin"
"24219","Malkovie","Source de vie"
"24220","Malkovie","Carrière"
"24221","Chesterfield","Escorte (v)"
"24222","Baronne","Epicerie"
"24223","Chesterfield","Commerçant"
"24224","Mahoud","Qursan (v)"
"24225","Baronne","Chevillard"
"24226","Baronne","Cimetière"
"24227","Altamen","Taupe (v)"
"24228","Mahoud","Combattants embarqués"
"24229","Bada","Grappilleur"
"24230","Artanys","Patrouilleur (v)"
"24231","Anui","Monument"
"24232","Anui","Travaux"
"24233","Serenissime","Armes enchantées (v)"
"24234","Serenissime","Pisteur"
"24235","Anui","Chiens de chasse"
"24236","Serenissime","Boulangerie mécanisée"
"24237","Spiegelkast","Chasseur de primes"
"24238","Babotchkine","Combattants libres (v)"
"24239","Shwarzkoff","Limier"
"24240","Svetlai","Limier (v)"
"24241","Kharn","Pèlerin"
"24242","Kharn","Tailleur de pierre"
"24243","Montfaucon","Boucherie"
"24244","Anui","Léproserie"
"24245","Bary","Ménestrel"
"24246","Berthold","Estrade"
"24247","Anahin","Escorte (v)"
"24248","Harlock","Malandrins"
"24249","Harlock","Pistoliers"
"24250","Mcladdich","Saloir"
"24251","Mcladdich","Dévot"
"24252","Corwin","Camp"
"24253","Vittel","Incendiaires"
"24254","Fenril","Gardes (v)"
"24255","Drogschol","Camp de travail"
"24256","Svetlai","Capitaine Mercenaire (v)"
"24257","Karibov","Castel"
"24258","Baraka","Repaire de pirates"
"24259","Baraka","Capitainerie"
"24260","Tievani","Prostituée"
"24261","Arenui","Herboriste"
"24262","Montfaucon","Irrigation"
"24263","Eejil","Glaneur"
"24264","Drogschol","Chevillard"
"24265","Elleray","Flibustier"
"24266","Serenissime","Maison de charité"
"24267","Tallandar","Grange"
"24268","Calias","Fort côtier"
"24269","Eejil","Fourbisserie"
"24270","Calias","Anspessade"
"24271","Bary","Estrade"
"24272","Vlichtwasser","Gabare (e)"
"24273","Calias","Clairon (v)"
"24274","Arsthan","Prostituée"
"24275","Arsthan","Atelier de tisserand"
"24276","Galael","Cuisinier"
"24277","Arsthan","Papeterie"
"24278","Madmage","Balayeur"
"24279","Jdesores","Carrière"
"24280","Delagrappa","Mine"
"24281","Tallandar","Casemates"
"24282","Maryl","Butor (v)"
"24283","Maryl","Fléau d&apos;armes (v)"
"24284","Orchal","Tisserand"
"24285","Fenril","Chariot bâché"
"24286","Fenril","Tonneau"
"24287","Brodeur","Papetier"
"24288","Orchal","Bagauds"
"24289","Altamen","Scouts (v)"
"24290","Doigt","Bras droit"
"24291","Wolfen","Uhlan (v)"
"24292","Asaliath","Sacs de jute"
"24293","Marraine","Cavalerie légère"
"24294","Plum","Patrouilleurs barbare"
"24295","Rosecroix","Marché"
"24296","Doigt","Vagabond"
"24297","Doigt","Manants"
"24298","Doigt","Bâtisseur"
"24299","Drogschol","Poste frontière"
"24300","Drogschol","Zombie"
"24301","Drogschol","Porteur de crânes"
"24302","Orchal","Boulangerie"
"24303","Drogschol","Fantassins zombies"
"24304","Gowryn","Compagnons"
"24305","Maryl","Loup-garous"
"24306","Torgiel","Nourrice"
"24307","Torgiel","Aventurier"
"24308","Torgiel","Mercenaire"
"24309","Torgiel","Dards de l&apos;écrin"
"24310","Gurdill","Epicier"
"24311","Maryl","Baraques"
"24312","Zubera","Pisteur"
"24313","Maryl","Fort côtier"
"24314","Plum","Cages"
"24315","Bambourk","Chiffonnier"
"24316","Bambourk","Nurserie"
"24317","Plum","Estrade"
"24318","Torgiel","Boyz dé bwa (v)"
"24319","Bambourk","Tabasseurs"
"24320","Bambourk","Brouillard de guerre"
"24321","Bambourk","Remparts"
"24322","Yvand","Marché noir"
"24323","Serviable","Malandrins"
"24324","Serviable","Incendiaires"
"24325","Serviable","Epicier"
"24326","Sxkl","Charrette à boeufs"
"24327","Astaroth","Maître forgeron"
"24328","Astaroth","Papeterie"
"24329","Harlock","Repaire de pirates"
"24330","Henrysimh","Tanneur"
"24331","Henrysimh","Gueux"
"24332","Maryl","Procession"
"24333","Maryl","Séraphins"
"24334","Majid","Cultiste"
"24335","Fenril","Briscard"
"24336","Serviable","Puits"
"24337","Pirates","Eboueurs"
"24338","Malkovie","Pailleteur"
"24339","Aedail","Pailleteur"
"24340","Aedail","Pêcheur"
"24341","Henrysimh","Bucheron"
"24342","Madmage","Grange"
"24343","Diforme","Grappilleur"
"24344","Guidoni","Lieutenant mercenaire"
"24345","Doigt","Trafiquant"
"24346","Bakhtawar","Recruteur"
"24347","Florestan","Erudit"
"24348","Florestan","Trouvère"
"24349","Majid","Boulanger"
"24350","Serenissime","Rétiaire (v)"
"24351","Orchal","Hobbit"
"24352","Bambourk","Charrette à bras"
"24353","Bambourk","Dorissier"
"24354","Bambourk","Garde côte"
"24355","Orchal","Champs"
"24356","Akhan","Scierie"
"24357","Anjin","Sentinelle"
"24358","Malkovie","Boulanger"
"24360","Nehbnefer","Vers des morts"
"24361","Nehbnefer","Amphiptères"
"24362","Nehbnefer","Pesteux"
"24363","Tievani","Atoll artificiel (e)"
"24364","Tievani","Barge (e)"
"24365","Nehbnefer","Pièges magiques"
"24366","Drogschol","Charnier"
"24367","Henrysimh","Meule"
"24368","Wulfram","Combattants libres (v)"
"24369","Mahoud","Marsouin"
"24370","Orchal","Grange"
"24371","Hellbard","Etal"
"24372","Maryl","Sentinelle (v)"
"24373","Henrysimh","Scierie"
"24374","Henrysimh","Tisserand"
"24375","Henrysimh","Relais"
"24376","Henrysimh","Grappilleur"
"24377","Henrysimh","Glaneur"
"24378","Lapecheresse","Séminaire"
"24379","Koqebwix","Vestiges"
"24380","Koqebwix","Médecins de combat"
"24381","Koqebwix","Mémorial"
"24382","Yvand","Mineur"
"24383","Yvand","Tonneau"
"24384","Edrik","Phalange (v)"
"24385","Edrik","Arbalètrier (v)"
"24386","Edrik","Arbalètrier lourd (v)"
"24387","Plum","Infirmerie"
"24388","Henrysimh","Cuisinier"
"24389","Henrysimh","Papeterie"
"24390","Henrysimh","Biffin"
"24391","Arenui","Boquillon"
"24392","Weisman","Engin mécanisé"
"24393","Empire","Procession"
"24394","Merewenn","Charpentier"
"24395","Merewenn","Réfectoire"
"24396","Empire","Agitateur (v)"
"24397","Corwin","Sentinelle (v)"
"24398","Malkovie","Epicier"
"24399","Sxkl","Echafaud"
"24400","Dubousin","Champs"
"24401","Sxkl","Epicerie"
"24402","Sxkl","Entrepôt"
"24403","Otar","Eclaireur monté (v)"
"24404","Bakhtawar","Madogo (v)"
"24405","Coquelicot","Meule"
"24406","Amasse","Eboueurs"
"24407","Weisman","Bouffon"
"24408","Empire","Frères"
"24409","Orchal","Entrepôt"
"24410","Tallandar","Armurier"
"24411","Tievani","Moine guerrier"
"24412","Tievani","Ecuyer"
"24414","Coquelicot","Combattants embarqués"
"24415","Amasse","Repaire de pirates"
"24416","Plum","Remparts"
"24417","Brumor","Archer furtif"
"24418","Plum","Tambour de guerre"
"24419","Orchal","Eboueurs"
"24420","Brumor","Tannerie"
"24421","Grosbil","Charpentier"
"24422","Boisbande","Tisseur"
"24423","Boisbande","Pêcheur"
"24424","Boisbande","Atelier de tisserand"
"24425","Boisbande","Serf"
"24426","Orchal","Charrette à boeufs"
"24428","Harlock","Boucanier"
"24429","Harlock","Embarcadère dérobé"
"24430","Koqebwix","Saint vivant"
"24431","Harlock","Maître-bâtisseur"
"24432","Harlock","Cathédrale"
"24433","Arsthan","Lupanar"
"24434","Harlock","Cokerie"
"24435","Serenissime","Haras"
"24436","Mahoud","Grappilleur"
"24438","Empire","Démolisseurs"
"24439","Maryl","Hallebardier (v)"
"24440","Tallandar","Briquetier"
"24441","Claude","Papetier"
"24442","Orchal","Chiffonnier"
"24443","Scrotomus","Remparts"
"24444","Guidoni","Lieutenant mercenaire (v)"
"24445","Brumor","Grappilleur"
"24446","Gunther","Ivrognes"
"24447","Coquelicot","Timonier (v)"
"24448","Maryl","Trébuchet"
"24449","Vittel","Fléau d&apos;armes"
"24450","Amasse","Papeterie"
"24451","Boisbande","Glaneur"
"24452","Amasse","Chasseur"
"24453","Dubousin","Hobbit"
"24454","Amasse","Tour d&apos;affût"
"24455","Florestan","Crématorium"
"24456","Florestan","Place publique"
"24457","Mahoud","Mânes"
"24458","Mahoud","Tarasque"
"24459","Mahoud","Artisan voilier"
"24460","Mahoud","Spectres"
"24461","Gunther","Escorte (v)"
"24462","Hatchepsout","Fidèles"
"24463","Gadaviel","Boulangerie"
"24464","Gadaviel","Grenier"
"24465","Gadaviel","Temple"
"24466","Godrick","Vivandier (v)"
"24467","Rukglum","Maître forgeron"
"24468","Rukglum","Gobalchimiste"
"24469","Rukglum","Gobelingénieur"
"24470","Rukglum","Dresseur"
"24471","Serenissime","Lancier (v)"
"24472","Dubousin","Eboueurs"
"24473","Florestan","Eclaireur (v)"
"24474","Guidoni","Condottiere (v)"
"24475","Guidoni","Aspirant (v)"
"24476","Guidoni","Porte étandard (v)"
"24477","Bary","Coterie"
"24478","Zavatta","Tour de garde"
"24479","Zavatta","Rebelles"
"24480","Zavatta","Escorte (v)"
"24481","Zavatta","Ivrognes"
"24482","Godrick","Bannière de la victoire"
"24483","Morjul","Bannière de la victoire"
"24485","Maryl","Personnalité captive"
"24486","Orchal","Chevillard"
"24487","Lapecheresse","Zombies"
"24488","Lapecheresse","Prostituée"
"24489","Coquelicot","Combattants embarqués (v)"
"24490","Anjin","Mulets"
"24491","Godrick","Tortue (v)"
"24492","Balthazar","Flute (e)"
"24493","Henrysimh","Colleteur"
"24494","Florestan","Apprenti"
"24495","Bary","Grande halle"
"24496","Rosecroix","Latrines publiques"
"24497","Lechacal","Plantes carnivores"
"24498","Lechacal","Bourgeois"
"24499","Florestan","Partisans"
"24500","Florestan","Pavois (v)"
"24501","Florestan","Appelés"
"24502","Delagrappa","Nourrice"
"24503","Weisman","Médecins de combat"
"24504","Jdesores","Papetier"
"24505","Yvand","Pirate"
"24506","Elric","Coupe-jarret"
"24507","Dubousin","Grange"
"24508","Maryl","Servant de pièce (v)"
"24509","Torgiel","Cavalerie Squig (v)"
"24510","Baronne","Saloir"
"24511","Mcladdich","Tonneau"
"24512","Mahoud","Servant de pièce"
"24513","Edrik","Colon"
"24514","Bakhtawar","Gnolls (v)"
"24515","Bakhtawar","Shiru"
"24516","Bakhtawar","Koplo (v)"
"24517","Henrysimh","Cueilleur"
"24518","Henrysimh","Intendant"
"24519","Serenissime","Caravansérail"
"24520","Orchal","Auberge"
"24521","Wulfram","Intendant"
"24522","Dubousin","Entrepôt"
"24523","Henrysimh","Charrette à boeufs"
"24524","Gunnar","Recruteur"
"24525","Bada","Meule"
"24526","Sproutchnyk","Bâtisseur"
"24527","Sproutchnyk","Colleteur"
"24528","Sproutchnyk","Grappilleur"
"24529","Baronne","Tannerie"
"24530","Wulfram","Herboriste"
"24531","Godrick","Relais"
"24532","Cook","Gardes"
"24533","Cook","Tribunal de justice"
"24534","Arcadias","Boulanger"
"24535","Florestan","Tortue (v)"
"24536","Florestan","Partisans (v)"
"24537","Tallandar","Affranchis"
"24538","Skoorbut","Komando Gobelin"
"24539","Balthazar","Esmerillon voyageur"
"24540","Balthazar","Pirate"
"24541","Balthazar","Bourgeois"
"24542","Caravanes","Sentinelle (v)"
"24543","Caravanes","Gardien (v)"
"24544","Dubousin","Contre espionnage (v)"
"24545","Galael","Auberge"
"24546","Oswald","Abstracteur"
"24547","Oswald","Avant-garde"
"24548","Bary","Charbonnage"
"24549","Oswald","Brasserie"
"24550","Berthold","Grappilleur"
"24551","Tallandar","Exploitation agricole"
"24552","Plum","Coffres"
"24553","Yvand","Fermier"
"24554","Balthazar","Taudis"
"24555","Baronne","Boutique"
"24556","Balthazar","Docks"
"24557","Balthazar","Scierie mécanisée"
"24558","Eejil","Scouts"
"24559","Godrick","Poste frontière"
"24560","Altamen","Ivrognes"
"24561","Mcladdich","Ecuries"
"24562","Coquelicot","Cuisinier"
"24563","Coquelicot","Cimetière marin"
"24564","Yehelmir","Homme d&apos;arme"
"24565","Elleray","Chasseur"
"24566","Drogschol","Pesteux"
"24567","Drogschol","Nécromancien"
"24568","Drogschol","Ténèbres"
"24569","Scrotomus","Briscard"
"24570","Drogschol","Carcasses"
"24571","Drogschol","Squelettes"
"24572","Drogschol","Prospecteur"
"24573","Eejil","Perce-lignes (v)"
"24574","Torgiel","Kivoa"
"24575","Mahoud","Agglomérat"
"24576","Montfaucon","Ours brun"
"24577","Montfaucon","Tribune"
"24578","Montfaucon","Serf"
"24579","Intouchables","Pirate (v)"
"24580","Henrysimh","Champs"
"24581","Henrysimh","Plantation"
"24582","Henrysimh","Chaumière"
"24583","Arenui","Grenier"
"24584","Arenui","Cantinier"
"24585","Kharn","Hospice"
"24586","Drogschol","Catapulte à crâne"
"24587","Kharn","Egouts"
"24588","Drogschol","Catapulte"
"24589","Scrotomus","Hermétiste"
"24590","Madmage","Entrepôt"
"24591","Rosecroix","Ivrognes"
"24592","Anjin","Vigie (v)"
"24593","Anjin","Timonier (v)"
"24594","Anjin","Garde côte (v)"
"24595","Weisman","Inquisiteurs"
"24596","Empire","Saboteur (v)"
"24597","Bary","Forge"
"24598","Bary","Cages"
"24599","Brumor","Lupanar"
"24600","Kharn","Brasserie"
"24601","Kharn","Tour de garde"
"24602","Kharn","Sentinelle (v)"
"24603","Tallandar","Relais"
"24604","Akhan","Boquillon"
"24605","Delagrappa","Hermétiste"
"24606","Amasse","Escorteur marchand"
"24607","Amasse","Chaloupe"
"24608","Amasse","Serf"
"24609","Bada","Fermier"
"24610","Akhan","Fermier"
"24611","Akhan","Ferme"
"24612","Akhan","Latrines publiques"
"24613","Akhan","Chaumière"
"24614","Akhan","Meule"
"24615","Akhan","Charrette à boeufs"
"24616","Gunnar","Avant-garde"
"24617","Gunnar","Dresseur"
"24618","Sproutchnyk","Paysan"
"24619","Arcadias","Flibustier (v)"
"24620","Gunnar","Papetier"
"24621","Kharn","Biffin"
"24622","Kharn","Affranchis"
"24623","Asaliath","Charpentier"
"24624","Sxkl","Patrouilleurs barbare"
"24625","Berthold","Boquillon"
"24626","Fenril","Lémures"
"24627","Merewenn","Echoppe"
"24628","Merewenn","Cantinier"
"24629","Scrotomus","Charrette à boeufs"
"24630","Scrotomus","Colon"
"24631","Kharn","Chevillard"
"24632","Fenril","Institut des sciences"
"24633","Gobniu","Braconnier"
"24634","Gobniu","Elevage"
"24635","Calias","Relais"
"24636","Hafniar","Relais"
"24637","Balthazar","Hospice"
"24638","Vittel","Ecole de magie"
"24639","Vittel","Apprenti sorcier"
"24640","Scrotomus","Marin"
"24641","Scrotomus","Constructeur naval"
"24642","Intouchables","Tour de garde"
"24643","Carderon","Terres agricoles"
"24644","Carderon","Golem"
"24645","Majid","Atorbanan"
"24646","Carderon","Nécropole"
"24647","Marraine","Eclaireur monté (v)"
"24648","Gaeghan","Vagabond"
"24649","Vittel","Epéistes"
"24650","Wolfen","Avant-garde"
"24651","Calias","Atorbanan"
"24652","Calias","Esprits naturels"
"24653","Vlichtwasser","Avant-garde"
"24654","Darh","Shai"
"24655","Orchal","Grenier"
"24656","Plum","Ours brun"
"24657","Montfaucon","Moulin à vent"
"24658","Lechacal","Squelettes"
"24659","Lechacal","Cantinier"
"24660","Lechacal","Auberge"
"24661","Lechacal","Place publique"
"24662","Lechacal","Maison bourgeoise"
"24663","Lechacal","Voilerie"
"24664","Anjin","Gabare"
"24665","Gadaviel","Golem"
"24666","Gadaviel","Moine guerrier"
"24667","Anjin","Chevaux de trait"
"24668","Gadaviel","Scouts (v)"
"24669","Florestan","Arbalètrier (v)"
"24670","Anjin","Epéistes"
"24672","Bada","Epicier"
"24673","Calias","Boulangerie mécanisée"
"24674","Empire","Inquisiteurs"
"24675","Florestan","Monastère"
"24676","Florestan","Podium"
"24677","Weisman","Marsouin"
"24678","Weisman","Fidèle fanatique (v)"
"24679","Weisman","Armurier (v)"
"24680","Gobniu","Loup-garous"
"24681","Jdesores","Ferme"
"24682","Jdesores","Sacs de jute"
"24683","Bary","Briquetier"
"24684","Aranos","Canot"
"24685","Sxkl","Avant-garde"
"24686","Fenril","Assemblée"
"24687","Fenril","Laboratoire"
"24688","Gunnar","Patrouilleurs barbare"
"24689","Rukglum","Chiards gobs"
"24690","Rukglum","Canot"
"24691","Shwarzkoff","Maître forgeron"
"24692","Rukglum","Infirmerie"
"24693","Rukglum","Barge"
"24694","Amasse","Glaneur"
"24695","Rukglum","Cantonnement"
"24696","Godrick","Mahoud Mercenaire"
"24697","Godrick","Avant-garde"
"24698","Amasse","Boucanier (v)"
"24699","Bakhtawar","Trébuchet"
"24700","Galael","Grappilleur"
"24701","Nkogo","Cultiste (v)"
"24702","Orseac","Prêtre"
"24703","Mcladdich","Laboratoire"
"24704","Sxkl","Faunes"
"24705","Wulfram","Lieutenant mercenaire"
"24706","Bary","Houilleur"
"24707","Darh","Bivouac"
"24708","Merewenn","Glaneur"
"24709","Tallandar","Golem"
"24710","Sxkl","Catapulte"
"24711","Sxkl","Mangonneau"
"24712","Sxkl","Fléau d&apos;armes"
"24713","Esquirol","Escorte (v)"
"24714","Dubousin","Fermier"
"24715","Dubousin","Camp de travail"
"24716","Rukglum","Clairière sacrée"
"24717","Dubousin","Cages à corbeaux"
"24718","Eejil","Serf"
"24719","Yvand","Eboueurs"
"24720","Hatchepsout","Ivrognes"
"24721","Dubousin","Forge"
"24722","Rukglum","Autel"
"24723","Rosecroix","Lupanar"
"24724","Edrik","Golem"
"24725","Edrik","Démolisseurs"
"24726","Edrik","Homoncule"
"24727","Edrik","Chevalier errant"
"24728","Mcladdich","Prospecteur"
"24729","Sxkl","Cueilleur"
"24730","Shwarzkoff","Cages"
"24731","Coquelicot","Boulanger"
"24732","Coquelicot","Enseigne (v)"
"24733","Coquelicot","Flibustier (v)"
"24734","Halone","Orpailleur"
"24735","Balthazar","Egouts"
"24736","Eejil","Chiffonnier"
"24737","Florestan","Barge (e)"
"24738","Shwarzkoff","Intendant"
"24739","Shwarzkoff","Collège d&apos;artisans"
"24740","Svetlai","Camp"
"24741","Darh","Renoueuse"
"24742","Shwarzkoff","Tribunal de justice"
"24743","Morjul","Junud (v)"
"24744","Darh","Garde-tombe (v)"
"24745","Jdesores","Cueilleur"
"24746","Dubousin","Forces publiques"
"24747","Halone","Fermier"
"24748","Guidoni","Tortue (v)"
"24749","Guidoni","Ecuyer"
"24750","Guidoni","Rebelles"
"24751","Otar","Manants"
"24752","Otar","Gueux"
"24753","Yvand","Caveau"
"24754","Otar","Cueilleur"
"24755","Otar","Grappilleur"
"24756","Montfaucon","Papeterie"
"24757","Otar","Fourbisserie"
"24758","Sxkl","Homme-bêtes"
"24759","Fenril","Tour de garde"
"24760","Grosbil","Hobbit"
"24761","Grosbil","Lupanar"
"24762","Grosbil","Boquillon"
"24763","Grosbil","Apprenti sorcier"
"24764","Grosbil","Echafaud"
"24765","Tallandar","Intendant"
"24766","Galem","Avant-garde"
"24767","Galem","Mendiant"
"24768","Bakhtawar","Satyre"
"24769","Fenril","Cantonnement"
"24770","Dubousin","Chevillard"
"24771","Pirates","Serf"
"24772","Karibov","Bucheron"
"24773","Karibov","Epicier"
"24774","Karibov","Bâtisseur"
"24775","Fenril","Frondeurs (v)"
"24776","Aranos","Cuisinier"
"24777","Kharn","Tanneur"
"24778","Orchal","Vagabond"
"24779","Lapecheresse","Erudit"
"24780","Tallandar","Boucanier (v)"
"24781","Balthazar","Ermite"
"24782","Balthazar","Reclusoir"
"24783","Karibov","Champs"
"24784","Denoircens","Milice montée (v)"
"24785","Sproutchnyk","Chasseur"
"24786","Gowryn","Veuves de la hache"
"24787","Karibov","Grange"
"24788","Maryl","Artisan voilier"
"24789","Edrik","Tonneau"
"24790","Edrik","Atelier mécanisé"
"24791","Gunnar","Ponton Flottant"
"24792","Akhan","Chevaux de frise"
"24793","Yehelmir","Puits"
"24794","Orchal","Boucherie"
"24795","Corwin","Serf"
"24796","Aranos","Taverne"
"24797","Gaeghan","Cages"
"24798","Zubera","Catamaran"
"24799","Zubera","Tisseur"
"24800","Zubera","Bjorn Gunnarson"
"24801","Zubera","Barbares (v)"
"24802","Zubera","Champion des clans"
"24803","Zubera","Champion des clans (v)"
"24804","Zubera","Factionnaires Barbares"
"24805","Zubera","Tuurngaq"
"24806","Zubera","Ulfarks"
"24807","Zubera","Archer furtif"
"24808","Zubera","Archer furtif (v)"
"24809","Sxkl","Tisseur"
"24810","Sxkl","Char de guerre"
"24811","Sxkl","Ulfarks"
"24812","Sxkl","Tambour de guerre"
"24813","Gaeghan","Bricole"
"24814","Maryl","Baladin"
"24815","Weisman","Nemrod"
"24816","Weisman","Crèche"
"24817","Gowryn","Escorte (v)"
"24818","Gowryn","Vétéran de Drün"
"24819","Asaliath","Meule"
"24820","Asaliath","Puits"
"24821","Kharn","Prêtre"
"24822","Yehelmir","Commerçant"
"24823","Kharn","Aqueduc"
"24824","Kharn","Atelier"
"24825","Koqebwix","Turubaï"
"24826","Ronald","Epéistes"
"24827","Koqebwix","Shuja"
"24828","Koqebwix","Mahouds"
"24829","Ronald","Phalange"
"24830","Ronald","Ferrailleurs"
"24831","Ronald","Archer"
"24832","Koqebwix","M&apos;Lezi"
"24833","Ronald","Tortue"
"24834","Ronald","Scouts"
"24835","Ronald","Scouts (v)"
"24836","Koqebwix","Scouts (v)"
"24837","Koqebwix","Caporal"
"24838","Ronald","Porte étandard"
"24839","Koqebwix","Clairon (v)"
"24840","Ronald","Clairon (v)"
"24841","Maryl","Familier"
"24842","Gurdill","Aventurier"
"24843","Snerdis","Chevillard"
"24844","Snerdis","Balayeur"
"24845","Snerdis","Ecole publique"
"24846","Snerdis","Saltimbanque"
"24847","Hatchepsout","Epicerie"
"24848","Orchal","Capitainerie"
"24849","Vittel","Chirurgien"
"24850","Godrick","Rade"
"24851","Rukglum","Chiards gobs (v)"
"24852","Rukglum","Forgeur (v)"
"24853","Rukglum","Maraudeurs gobelins (v)"
"24854","Rukglum","Waarg (v)"
"24855","Rukglum","Gobelins (v)"
"24856","Rukglum","Chapelle"
"24857","Intouchables","Lupanar"
"24858","Plum","Patrouilleurs barbare (v)"
"24859","Delagrappa","Nurserie"
"24860","Dubousin","Cages"
"24861","Delagrappa","Tisseur"
"24862","Doigt","Malandrins"
"24863","Bada","Cuisinier"
"24864","Anui","Ambassade Nésumi"
"24865","Anui","Porte étandard"
"24866","Anui","Moulin mécanisé"
"24867","Gowryn","Hallebardier (v)"
"24868","Gowryn","Relais"
"24869","Lechacal","Tambour de guerre"
"24870","Lechacal","Vakt"
"24871","Tievani","Capitaine pirate"
"24872","Maryl","Relais"
"24873","Tievani","Baudet"
"24874","Madmage","Cyon"
"24875","Wolfen","Chapelle"
"24876","Karibov","Puits"
"24877","Yehelmir","Biffin"
"24878","Maryl","Dompteur"
"24879","Rukglum","Gueule noire"
"24880","Rukglum","Fouinards montés"
"24881","Yvand","Paysan"
"24882","Sxkl","Palissades"
"24883","Marraine","Ivrognes"
"24884","Elric","Coupe-jarret (v)"
"24885","Drogschol","Chef d&apos;escouade"
"24886","Yvand","Sage"
"24887","Doigt","Gueux"
"24888","Alexius","Moulin"
"24889","Bambourk","Avant-garde"
"24890","Madmage","Tour de guet"
"24891","Bambourk","Laboratoire clandestin"
"24892","Coquelicot","Vigie"
"24893","Mcladdich","Atelier de tisserand"
"24894","Maryl","Poste frontière"
"24895","Karibov","Moulin"
"24896","Bada","Ferme"
"24897","Jdesores","Cuisinier"
"24898","Bada","Boulanger"
"24899","Tallandar","Servant de pièce"
"24900","Tallandar","Malandrins"
"24901","Wulfram","Hospice"
"24902","Elric","Marché noir"
"24903","Gowryn","Poste frontière"
"24904","Hafniar","Patrouilleur (v)"
"24905","Gadaviel","Lupanar"
"24906","Lechacal","Runiste"
"24907","Akhan","Carrière"
"24908","Merewenn","Marché"
"24909","Gadaviel","Mendiant (v)"
"24910","Arsthan","Dorissier"
"24911","Elric","Séminaire"
"24912","Elric","Charbonnage"
"24913","Elric","Erudit"
"24914","Elric","Apprenti"
"24915","Caravanes","Ecumeur"
"24916","Madmage","Camp"
"24917","Intouchables","Zombies"
"24918","Lechacal","Varègues (v)"
"24919","Bambourk","Temple"
"24920","Gunnar","Svinfylkingars"
"24921","Ronald","Archer (v)"
"24922","Ronald","Tortue (v)"
"24923","Ronald","Caporal (v)"
"24924","Ronald","Phalange (v)"
"24925","Koqebwix","Lémures"
"24926","Koqebwix","Chiens errants"
"24927","Ronald","Mahoud l&apos;invisible"
"24928","Ronald","Laitière du Chaos"
"24929","Koqebwix","Marsouin"
"24930","Koqebwix","Conscrits"
"24931","Ronald","Grand wolfen"
"24932","Ronald","Le fléau de Tanak"
"24933","Ronald","La grande porte"
"24934","Ronald","Succubes"
"24935","Ronald","Grand ancien"
"24936","Ronald","Sirènes"
"24937","Ronald","Champion Mahoud"
"24938","Ronald","Cadarces"
"24939","Delagrappa","Moulin"
"24940","Yvand","Destrier"
"24941","Bambourk","Aspirant"
"24942","Bambourk","Vouivre"
"24943","Bada","Boucher"
"24944","Bada","Latrines publiques"
"24946","Baraka","Pirate"
"24947","Doigt","Brigands (v)"
"24948","Pirates","Braconnier"
"24949","Lechacal","Infirmerie"
"24950","Lechacal","Fortification de campagne"
"24951","Skoorbut","Cavalerie Squig"
"24952","Skoorbut","Gobalchimiste"
"24953","Skoorbut","Pâtre gob"
"24954","Brumor","Archer furtif (v)"
"24955","Harlock","Ours noir"
"24956","Harlock","Barge"
"24957","Harlock","Forban"
"24958","Mahoud","Shiru (v)"
"24959","Harlock","Saboteur"
"24960","Bakhtawar","Chef de faction"
"24961","Harlock","Flibot"
"24962","Harlock","Voilerie"
"24963","Akhan","Combattants libres"
"24964","Harlock","Capitaine pirate"
"24965","Harlock","Tribune"
"24966","Weisman","Infanterie de marine"
"24967","Scrotomus","Laboratoire clandestin"
"24968","Lechacal","Caverne"
"24969","Lechacal","Vestiges"
"24970","Lechacal","Ruines hantées"
"24971","Lechacal","Valkoinen"
"24972","Lechacal","Gardes fantômes"
"24973","Coquelicot","Vigie (v)"
"24974","Gunnar","Maraudeurs Barbares"
"24975","Wulfram","Hermétiste"
"24976","Shwarzkoff","Sergent de milice (v)"
"24977","Gunnar","Bêtes du chaos"
"24978","Gunnar","Chef de clan"
"24979","Torgiel","Cavalerie gobeline"
"24980","Bary","Herboriste"
"24981","Bary","Tour de guet"
"24982","Bary","Dévot"
"24983","Bary","Palissades"
"24984","Malkovie","Dresseur"
"24985","Bary","Prospecteur"
"24986","Eejil","Ours noir"
"24987","Tallandar","Marsouin"
"24988","Malkovie","Boucher"
"24989","Henrysimh","Irrigation"
"24990","Henrysimh","Puits"
"24991","Mcladdich","Tour de garde"
"24992","Yehelmir","Boucher"
"24993","Revyagven","Cuisinier"
"24994","Maryl","Ermite"
"24995","Tievani","Grappilleur"
"24996","Bambourk","Archers Orcs (v)"
"24997","Dubousin","Personnalité captive"
"24998","Sxkl","Pavois (v)"
"24999","Jdesores","Tour d&apos;affût"
"25000","Amasse","Phare"
"25001","Amasse","Pêcheur"
"25002","Gunnar","Malandrins"
"25003","Gunnar","Malandrins (v)"
"25004","Snerdis","Cadarces (v)"
"25005","Sxkl","Homme-bêtes (v)"
"25006","Sxkl","Ulfarks (v)"
"25007","Doigt","Bras droit (v)"
"25008","Marraine","Cantonnement"
"25009","Balthazar","Hobbit"
"25010","Rosecroix","Halte"
"25011","Malkovie","Irrigation"
"25012","Orchal","Archers de marine"
"25013","Harlock","Canon"
